account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,mrr_amount,arr_amount,current_plan,current_seats,billing_frequency,auto_renew_flag,end_date,total_subscriptions,total_upgrades,total_downgrades,usage_count_90d,errors_90d,active_days_90d,usage_count_prior_90d,tickets_90d,avg_resolution_hrs,escalations_90d,avg_csat,high_priority_tickets_90d,last_churn_date,last_reason_code,total_churn_events,tenure_days,usage_trend_pct,tickets_per_seat_90d,s_usage,s_engage,s_support,s_tenure,s_commercial,health_score,health_bucket
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,3184,38208,Enterprise,16,monthly,True,,11,2,0,90.0,3.0,9.0,150.0,0.0,,0.0,,0.0,2024-12-29,budget,3.0,199,-40.0,,25,15,100.0,75,70.0,56.8,Yellow
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,1568,18816,Pro,32,monthly,True,2024-12-20,14,2,1,116.0,12.0,11.0,102.0,1.0,4.0,1.0,3.0,1.0,2024-10-17,pricing,1.0,284,13.725490196078432,0.03125,80,40,70.0,60,70.0,66.5,Yellow
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,342,4104,Basic,18,monthly,True,,11,0,3,83.0,4.0,8.0,78.0,0.0,,0.0,,0.0,2024-04-23,pricing,1.0,312,6.41025641025641,,80,15,100.0,45,40.0,64.2,Yellow
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,266,3192,Basic,14,monthly,True,,14,1,1,40.0,2.0,5.0,120.0,1.0,18.0,0.0,,1.0,2024-12-19,unknown,2.0,393,-66.66666666666666,0.07142857142857142,0,15,85.0,70,40.0,41.5,Red
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,4975,59700,Enterprise,25,monthly,True,2024-12-09,9,1,0,30.0,0.0,3.0,84.0,0.0,,0.0,,0.0,2024-12-31,support,3.0,320,-64.28571428571429,,0,15,100.0,75,60.0,48.2,Red
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,171,2052,Basic,9,annual,True,,16,4,1,68.0,8.0,7.0,99.0,2.0,10.0,0.0,3.0,1.0,2024-06-21,features,1.0,472,-31.313131313131315,0.2222222222222222,25,15,80.0,70,60.0,49.8,Red
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,1862,22344,Basic,98,annual,True,,10,2,1,28.0,7.0,4.0,65.0,1.0,40.0,0.0,5.0,1.0,,,0.0,729,-56.92307692307692,0.01020408163265306,0,15,95.0,70,80.0,48.0,Red
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,1421,17052,Pro,29,monthly,True,,10,0,0,46.0,6.0,5.0,80.0,0.0,,0.0,,0.0,2024-12-06,competitor,1.0,200,-42.5,,25,15,100.0,75,50.0,54.8,Yellow
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,5572,66864,Enterprise,28,annual,True,2024-12-17,17,2,1,95.0,5.0,11.0,93.0,1.0,20.0,0.0,,0.0,2024-12-23,support,1.0,278,2.1505376344086025,0.03571428571428571,80,40,95.0,60,80.0,73.8,Yellow
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,171,2052,Basic,9,annual,True,,6,0,0,38.0,1.0,4.0,0.0,1.0,71.0,1.0,3.0,0.0,2024-04-18,pricing,2.0,436,,0.1111111111111111,30,15,80.0,85,30.0,51.2,Yellow
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,3980,47760,Enterprise,20,monthly,False,,7,1,0,37.0,0.0,4.0,39.0,0.0,,0.0,,0.0,,,0.0,701,-5.128205128205128,,50,15,100.0,70,80.0,64.2,Yellow
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,8955,107460,Enterprise,45,annual,True,,13,3,1,84.0,7.0,9.0,92.0,0.0,,0.0,,0.0,2024-10-23,budget,4.0,166,-8.695652173913043,,50,15,100.0,50,70.0,59.2,Yellow
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,1029,12348,Pro,21,annual,True,,8,1,1,60.0,2.0,5.0,56.0,0.0,,0.0,,0.0,2024-06-04,support,1.0,614,7.142857142857142,,80,15,100.0,70,60.0,71.2,Yellow
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,380,4560,Basic,20,annual,False,,12,1,1,56.0,2.0,6.0,68.0,0.0,,0.0,,0.0,2024-06-20,pricing,2.0,432,-17.647058823529413,,50,15,100.0,55,40.0,57.2,Yellow
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,133,1596,Basic,7,monthly,True,,4,0,1,67.0,1.0,7.0,0.0,0.0,,0.0,,0.0,2024-09-19,competitor,1.0,247,,,30,15,100.0,60,40.0,52.2,Yellow
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,796,9552,Enterprise,4,monthly,True,,12,3,0,59.0,1.0,6.0,85.0,1.0,43.0,0.0,,0.0,2024-12-18,features,4.0,535,-30.58823529411765,0.25,25,15,95.0,85,60.0,56.5,Yellow
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,5970,71640,Enterprise,30,monthly,False,,15,0,1,89.0,3.0,10.0,49.0,0.0,,0.0,,0.0,2023-10-17,competitor,1.0,448,81.63265306122449,,100,40,100.0,55,60.0,78.0,Green
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,1083,12996,Basic,57,annual,True,,11,1,0,119.0,7.0,12.0,33.0,0.0,,0.0,,0.0,2023-10-26,unknown,1.0,728,260.6060606060606,,100,40,100.0,85,60.0,84.0,Green
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,950,11400,Basic,50,annual,True,,12,2,0,76.0,6.0,7.0,74.0,1.0,10.0,0.0,5.0,1.0,2024-12-09,budget,2.0,55,2.7027027027027026,0.02,80,15,95.0,65,60.0,69.0,Yellow
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,1568,18816,Pro,32,monthly,True,,7,1,0,85.0,5.0,9.0,47.0,3.0,39.666666666666664,0.0,5.0,1.0,2024-10-05,support,3.0,235,80.85106382978722,0.09375,100,15,85.0,75,50.0,73.5,Yellow
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,995,11940,Enterprise,5,monthly,True,,9,0,0,63.0,2.0,6.0,44.0,2.0,63.0,0.0,3.0,0.0,2024-12-20,unknown,1.0,264,43.18181818181818,0.4,100,15,90.0,75,50.0,74.8,Yellow
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,0,0,Enterprise,19,monthly,True,,5,0,0,48.0,6.0,4.0,37.0,0.0,,0.0,,0.0,,,0.0,338,29.72972972972973,,100,15,100.0,75,50.0,77.2,Green
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,0,0,Pro,27,annual,True,,10,1,1,77.0,2.0,7.0,61.0,0.0,,0.0,,0.0,2024-10-03,competitor,1.0,405,26.229508196721312,,100,15,100.0,70,50.0,76.2,Green
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,4776,57312,Enterprise,24,monthly,False,,7,0,0,27.0,2.0,3.0,21.0,0.0,,0.0,,0.0,,,0.0,51,28.57142857142857,,100,15,100.0,50,70.0,74.2,Yellow
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,0,0,Pro,39,annual,True,,12,0,0,96.0,5.0,8.0,26.0,0.0,,0.0,,0.0,2024-07-13,competitor,1.0,216,269.2307692307692,,100,15,100.0,75,40.0,76.2,Green
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,7164,85968,Enterprise,36,annual,True,,11,0,0,42.0,5.0,4.0,37.0,1.0,34.0,0.0,4.0,0.0,,,0.0,628,13.513513513513514,0.027777777777777776,80,15,100.0,85,70.0,75.2,Green
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,3781,45372,Enterprise,19,annual,True,,13,0,0,49.0,0.0,6.0,125.0,1.0,64.0,0.0,,1.0,2024-09-09,unknown,2.0,583,-60.8,0.05263157894736842,0,15,85.0,85,50.0,45.5,Red
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,133,1596,Basic,7,annual,True,,13,0,0,122.0,2.0,12.0,98.0,1.0,63.0,0.0,5.0,0.0,2024-12-16,budget,2.0,250,24.489795918367346,0.14285714285714285,100,40,100.0,75,30.0,79.0,Green
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,8756,105072,Enterprise,44,annual,True,,7,3,0,38.0,1.0,4.0,17.0,2.0,27.0,0.0,3.5,0.0,2023-06-24,pricing,1.0,648,123.52941176470588,0.045454545454545456,100,15,90.0,85,80.0,79.8,Green
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,589,7068,Basic,31,annual,True,,12,0,0,82.0,2.0,7.0,84.0,0.0,,0.0,,0.0,2024-05-26,competitor,1.0,406,-2.380952380952381,,50,15,100.0,85,50.0,64.2,Yellow
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,285,3420,Basic,15,annual,False,,7,1,1,26.0,1.0,3.0,49.0,0.0,,0.0,,0.0,2024-12-05,competitor,2.0,660,-46.93877551020408,,25,15,100.0,55,40.0,49.8,Red
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,1715,20580,Pro,35,annual,True,,15,2,1,122.0,9.0,13.0,139.0,0.0,,0.0,,0.0,2024-07-10,support,1.0,638,-12.23021582733813,,50,40,100.0,70,70.0,67.0,Yellow
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,3582,42984,Enterprise,18,annual,True,,7,0,1,83.0,4.0,7.0,9.0,2.0,50.0,0.0,3.5,1.0,2024-10-23,competitor,2.0,560,822.2222222222222,0.1111111111111111,100,15,80.0,70,50.0,71.2,Yellow
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,247,2964,Basic,13,annual,True,,10,1,1,104.0,3.0,7.0,51.0,0.0,,0.0,,0.0,2024-02-10,competitor,1.0,673,103.921568627451,,100,15,100.0,70,50.0,76.2,Green
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,1791,21492,Enterprise,9,annual,True,,7,0,0,40.0,5.0,5.0,47.0,0.0,,0.0,,0.0,2024-12-06,support,1.0,480,-14.893617021276595,,50,15,100.0,85,50.0,64.2,Yellow
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,285,3420,Basic,15,monthly,True,,12,3,1,55.0,4.0,7.0,57.0,1.0,8.0,0.0,3.0,1.0,2024-11-02,unknown,2.0,551,-3.508771929824561,0.06666666666666667,50,15,85.0,70,50.0,57.5,Yellow
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,1127,13524,Pro,23,monthly,True,,7,0,0,29.0,2.0,4.0,23.0,0.0,,0.0,,0.0,2024-12-09,budget,1.0,31,26.08695652173913,,100,15,100.0,65,50.0,75.2,Green
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,133,1596,Basic,7,annual,False,,12,0,1,71.0,1.0,6.0,68.0,0.0,,0.0,,0.0,,,0.0,493,4.411764705882353,,80,15,100.0,55,50.0,67.2,Yellow
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,3920,47040,Pro,80,annual,False,,7,0,0,23.0,0.0,2.0,25.0,0.0,,0.0,,0.0,,,0.0,48,-8.0,,50,15,100.0,50,70.0,59.2,Yellow
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,3381,40572,Pro,69,monthly,True,,7,0,0,62.0,3.0,6.0,25.0,1.0,59.0,0.0,4.0,1.0,2024-12-03,pricing,2.0,37,148.0,0.014492753623188406,100,15,95.0,65,50.0,74.0,Yellow
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,1026,12312,Basic,54,annual,False,,4,0,1,30.0,1.0,3.0,12.0,0.0,,0.0,,0.0,2024-11-14,pricing,1.0,129,150.0,,100,15,100.0,35,50.0,69.2,Yellow
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,2940,35280,Pro,60,monthly,True,,9,3,2,19.0,1.0,2.0,38.0,0.0,,0.0,,0.0,,,0.0,474,-50.0,,25,15,100.0,55,90.0,54.8,Yellow
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,532,6384,Basic,28,annual,True,,7,0,0,61.0,3.0,5.0,38.0,0.0,,0.0,,0.0,2024-07-20,pricing,1.0,236,60.526315789473685,,100,15,100.0,75,50.0,77.2,Green
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,266,3192,Basic,14,monthly,True,,12,4,1,68.0,5.0,6.0,111.0,0.0,,0.0,,0.0,2024-09-13,support,1.0,142,-38.73873873873874,,25,15,100.0,50,60.0,50.8,Yellow
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,245,2940,Pro,5,monthly,False,,13,0,0,57.0,0.0,6.0,90.0,1.0,45.0,0.0,,1.0,,,0.0,56,-36.666666666666664,0.2,25,15,85.0,50,50.0,46.0,Red
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,686,8232,Pro,14,annual,True,2024-11-24,16,1,0,158.0,5.0,13.0,125.0,1.0,64.0,0.0,4.0,1.0,,,0.0,680,26.400000000000002,0.07142857142857142,100,40,95.0,85,70.0,83.8,Green
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,0,0,Pro,77,monthly,True,,8,1,0,29.0,0.0,3.0,46.0,0.0,,0.0,,0.0,2024-12-02,budget,1.0,109,-36.95652173913043,,25,15,100.0,65,50.0,52.8,Yellow
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,8756,105072,Enterprise,44,annual,True,,9,3,0,79.0,3.0,7.0,28.0,1.0,29.0,0.0,,0.0,,,0.0,474,182.14285714285714,0.022727272727272728,100,15,95.0,85,90.0,82.0,Green
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,4508,54096,Pro,92,annual,True,,12,0,0,73.0,3.0,5.0,48.0,3.0,45.0,0.0,3.5,1.0,,,0.0,279,52.083333333333336,0.03260869565217391,100,15,75.0,75,70.0,73.0,Yellow
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,995,11940,Enterprise,5,annual,True,,12,2,0,161.0,12.0,12.0,75.0,0.0,,0.0,,0.0,2024-12-16,support,3.0,428,114.66666666666667,,100,40,100.0,85,60.0,84.0,Green
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,882,10584,Pro,18,annual,True,,13,1,1,74.0,1.0,8.0,66.0,0.0,,0.0,,0.0,,,0.0,595,12.121212121212121,,80,15,100.0,70,70.0,72.2,Yellow
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,0,0,Basic,19,annual,False,,9,0,0,30.0,2.0,3.0,77.0,1.0,63.0,0.0,,1.0,,,0.0,217,-61.038961038961034,0.05263157894736842,0,15,85.0,60,50.0,40.5,Red
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,3283,39396,Pro,67,monthly,True,,6,1,1,38.0,2.0,4.0,64.0,0.0,,0.0,,0.0,2024-03-05,unknown,1.0,428,-40.625,,25,15,100.0,70,70.0,55.8,Yellow
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,10945,131340,Enterprise,55,annual,True,,12,1,0,43.0,2.0,4.0,31.0,0.0,,0.0,,0.0,2024-10-10,budget,1.0,586,38.70967741935484,,100,15,100.0,85,70.0,81.2,Green
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,5373,64476,Enterprise,27,monthly,True,,7,1,1,86.0,5.0,7.0,65.0,1.0,8.0,0.0,4.0,0.0,2024-07-29,unknown,2.0,356,32.30769230769231,0.037037037037037035,100,15,100.0,60,60.0,75.2,Green
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,95,1140,Basic,5,monthly,True,,5,0,1,39.0,0.0,4.0,22.0,0.0,,0.0,,0.0,2024-12-19,features,2.0,181,77.27272727272727,,100,15,100.0,60,30.0,72.2,Yellow
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,0,0,Basic,5,monthly,True,,13,0,0,96.0,2.0,9.0,120.0,0.0,,0.0,,0.0,2024-12-17,support,2.0,340,-20.0,,50,15,100.0,75,30.0,60.2,Yellow
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,399,4788,Basic,21,annual,True,,9,1,0,67.0,4.0,6.0,23.0,0.0,,0.0,,0.0,2024-05-09,competitor,2.0,705,191.30434782608697,,100,15,100.0,85,40.0,78.2,Green
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,8159,97908,Enterprise,41,annual,True,,10,0,0,59.0,5.0,5.0,98.0,2.0,48.0,0.0,3.0,2.0,2024-12-29,budget,1.0,106,-39.795918367346935,0.04878048780487805,25,15,70.0,65,60.0,46.2,Red
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,0,0,Pro,11,monthly,False,,6,0,0,20.0,0.0,2.0,46.0,0.0,,0.0,,0.0,2024-02-21,competitor,1.0,421,-56.52173913043478,,0,15,100.0,70,40.0,45.2,Red
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,3383,40596,Enterprise,17,annual,True,,6,3,2,10.0,0.0,1.0,40.0,0.0,,0.0,,0.0,2023-12-09,unknown,1.0,419,-75.0,,0,15,100.0,55,80.0,46.2,Red
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,2303,27636,Pro,47,annual,True,,13,0,0,98.0,2.0,10.0,68.0,1.0,2.0,0.0,4.0,1.0,2024-10-04,features,3.0,592,44.11764705882353,0.02127659574468085,100,40,95.0,85,50.0,81.8,Green
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,2985,35820,Enterprise,15,monthly,False,,7,2,0,41.0,3.0,4.0,62.0,0.0,,0.0,,0.0,2024-08-29,support,1.0,129,-33.87096774193548,,25,15,100.0,50,80.0,52.8,Yellow
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,323,3876,Basic,17,monthly,True,,9,0,0,121.0,6.0,10.0,30.0,2.0,3.0,0.0,3.0,2.0,,,0.0,100,303.3333333333333,0.11764705882352941,100,40,70.0,65,50.0,71.5,Yellow
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,0,0,Enterprise,8,annual,True,,7,0,0,85.0,6.0,6.0,35.0,0.0,,0.0,,0.0,2024-12-28,unknown,3.0,24,142.85714285714286,,100,15,100.0,65,30.0,73.2,Yellow
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,361,4332,Basic,19,annual,True,,16,2,0,118.0,9.0,10.0,144.0,1.0,40.0,1.0,5.0,0.0,2024-02-03,budget,2.0,359,-18.055555555555554,0.05263157894736842,50,40,90.0,75,50.0,63.5,Yellow
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,4606,55272,Pro,94,annual,True,,7,2,1,67.0,0.0,7.0,25.0,0.0,,0.0,,0.0,2024-12-13,competitor,1.0,70,168.0,,100,15,100.0,50,80.0,75.2,Green
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,513,6156,Basic,27,annual,True,,8,0,0,75.0,8.0,6.0,48.0,1.0,11.0,0.0,,0.0,,,0.0,605,56.25,0.037037037037037035,100,15,95.0,85,60.0,79.0,Green
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,12935,155220,Enterprise,65,annual,True,,15,0,0,142.0,11.0,12.0,41.0,0.0,,0.0,,0.0,2024-12-25,support,2.0,76,246.34146341463415,,100,40,100.0,65,50.0,79.0,Green
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,0,0,Enterprise,8,annual,True,,9,0,0,54.0,5.0,6.0,44.0,2.0,58.5,0.0,3.0,1.0,2024-09-18,features,1.0,481,22.727272727272727,0.25,100,15,80.0,85,40.0,73.2,Yellow
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,7363,88356,Enterprise,37,monthly,True,,13,1,0,93.0,4.0,9.0,116.0,2.0,28.0,0.0,3.0,1.0,,,0.0,163,-19.82758620689655,0.05405405405405406,50,15,80.0,65,80.0,58.2,Yellow
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,8358,100296,Enterprise,42,monthly,False,2024-11-10,15,2,2,52.0,1.0,6.0,117.0,1.0,37.0,0.0,3.0,0.0,2024-01-21,features,2.0,579,-55.55555555555556,0.023809523809523808,0,15,95.0,40,70.0,41.0,Red
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,1225,14700,Pro,25,monthly,True,,11,0,2,117.0,3.0,10.0,85.0,0.0,,0.0,,0.0,,,0.0,177,37.64705882352941,,100,40,100.0,35,60.0,74.0,Yellow
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,2548,30576,Pro,52,monthly,False,,5,0,1,61.0,6.0,6.0,47.0,0.0,,0.0,,0.0,2023-11-04,support,1.0,704,29.78723404255319,,100,15,100.0,55,60.0,74.2,Yellow
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,4776,57312,Enterprise,24,annual,False,,15,1,1,77.0,3.0,7.0,145.0,0.0,,0.0,,0.0,,,0.0,399,-46.89655172413793,,25,15,100.0,55,80.0,53.8,Yellow
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,1372,16464,Pro,28,monthly,True,,9,0,0,151.0,8.0,14.0,52.0,1.0,65.0,0.0,5.0,0.0,2024-06-19,budget,1.0,299,190.3846153846154,0.03571428571428571,100,40,100.0,75,50.0,81.0,Green
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,2842,34104,Pro,58,annual,True,,9,1,1,77.0,6.0,8.0,104.0,1.0,52.0,0.0,4.0,1.0,,,0.0,271,-25.961538461538463,0.017241379310344827,25,15,95.0,60,80.0,53.5,Yellow
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,2786,33432,Enterprise,14,monthly,True,2024-12-12,6,0,0,23.0,1.0,3.0,12.0,0.0,,0.0,,0.0,2024-12-24,unknown,4.0,215,91.66666666666666,,100,15,100.0,75,50.0,77.2,Green
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,3283,39396,Pro,67,annual,True,,8,0,2,26.0,2.0,3.0,90.0,0.0,,0.0,,0.0,2024-11-23,competitor,2.0,56,-71.11111111111111,,0,15,100.0,35,50.0,39.2,Red
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,0,0,Basic,29,annual,True,,12,1,0,48.0,0.0,4.0,51.0,0.0,,0.0,,0.0,,,0.0,240,-5.88235294117647,,50,15,100.0,75,60.0,63.2,Yellow
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,1029,12348,Pro,21,annual,True,,13,1,0,67.0,3.0,7.0,87.0,1.0,49.0,0.0,,0.0,2024-12-31,competitor,1.0,1,-22.988505747126435,0.047619047619047616,25,15,95.0,65,60.0,52.5,Yellow
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,0,0,Pro,11,monthly,True,,12,1,1,128.0,6.0,10.0,61.0,3.0,56.333333333333336,0.0,4.0,0.0,,,0.0,108,109.8360655737705,0.2727272727272727,100,40,95.0,50,60.0,75.8,Green
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,True,0,0,Enterprise,51,annual,True,,5,1,0,8.0,0.0,1.0,20.0,1.0,5.0,0.0,3.0,1.0,2024-11-12,budget,1.0,82,-60.0,0.0196078431372549,0,15,85.0,65,50.0,41.5,Red
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,1577,18924,Basic,83,annual,True,,8,2,0,45.0,4.0,4.0,60.0,0.0,,0.0,,0.0,2024-09-26,pricing,1.0,119,-25.0,,25,15,100.0,65,70.0,54.8,Yellow
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,9950,119400,Enterprise,50,annual,True,,7,1,1,24.0,1.0,3.0,16.0,2.0,48.5,0.0,3.5,2.0,2024-03-19,competitor,1.0,290,50.0,0.04,100,15,70.0,60,70.0,68.8,Yellow
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,4378,52536,Enterprise,22,monthly,True,,7,0,1,71.0,2.0,8.0,27.0,0.0,,0.0,,0.0,,,0.0,64,162.96296296296296,,100,15,100.0,50,70.0,74.2,Yellow
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,1592,19104,Enterprise,8,annual,False,,10,1,1,97.0,0.0,9.0,66.0,1.0,28.0,0.0,4.0,1.0,,,0.0,268,46.96969696969697,0.125,100,15,95.0,45,70.0,72.0,Yellow
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,152,1824,Basic,8,monthly,True,,5,0,1,50.0,3.0,4.0,45.0,2.0,39.0,1.0,4.5,1.0,2024-11-20,support,3.0,305,11.11111111111111,0.25,80,15,75.0,60,30.0,60.0,Yellow
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,950,11400,Basic,50,monthly,True,,8,0,0,61.0,3.0,5.0,11.0,1.0,64.0,0.0,,1.0,2024-04-12,competitor,1.0,469,454.54545454545456,0.02,100,15,85.0,85,50.0,75.5,Green
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,1274,15288,Pro,26,monthly,True,,7,1,0,70.0,3.0,7.0,63.0,2.0,39.0,0.0,3.0,2.0,2024-06-30,competitor,2.0,637,11.11111111111111,0.07692307692307693,80,15,70.0,85,50.0,65.8,Yellow
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,228,2736,Basic,12,monthly,True,,12,0,1,98.0,6.0,8.0,34.0,1.0,20.0,0.0,,1.0,,,0.0,349,188.23529411764704,0.08333333333333333,100,15,85.0,60,50.0,70.5,Yellow
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,437,5244,Basic,23,annual,True,,12,1,1,105.0,13.0,11.0,96.0,0.0,,0.0,,0.0,2024-11-16,competitor,2.0,155,9.375,,80,40,100.0,50,40.0,69.0,Yellow
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,988,11856,Basic,52,annual,False,,11,1,2,55.0,5.0,6.0,111.0,0.0,,0.0,,0.0,2024-12-16,support,4.0,49,-50.45045045045045,,0,15,100.0,20,50.0,36.2,Red
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,152,1824,Basic,8,annual,True,,16,4,0,94.0,1.0,10.0,102.0,0.0,,0.0,,0.0,,,0.0,116,-7.8431372549019605,,50,40,100.0,65,70.0,66.0,Yellow
